Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0303847	306.076	66.763	64.777	244.677	62.077	68.221
FBtr0299823	189.413	28.655	37.049	117.319	31.449	23.697
FBtr0100639	356.334	88.071	109.426	367.219	59.937	57.045
FBtr0081157	840.326	325.029	413.342	734.923	227	326.099
FBtr0088920	7.735	1.85	10.305	7.483	0	0
FBtr0336998	12.265	3.15	1.695	4.517	0	1
FBtr0347561	0.106	8.645	0.144	22.632	11.265	13.291
FBtr0085172	441.889	160.552	201.856	563.368	133.735	177.709
FBtr0075481	2	1	0	3	0	0
FBtr0073653	0.499	0	0.499	1.902	0.987	0
FBtr0333157	0.501	0	0.501	2.098	1.013	0
FBtr0071448	2.463	1	1	0	0	0
FBtr0082695	1161.298	490.53	534.314	1204.211	358.203	448.384
FBtr0083408	615	148	172	404	140	174
FBtr0088017	1274.203	319.95	326.119	899.65	345.894	193.041
FBtr0088018	1010.911	134.208	260.204	851.043	122.418	281.765
FBtr0333063	664.873	742.842	688.677	1520.306	532.688	604.193
FBtr0074971	257	88	100	242	57	89
FBtr0082658	0	1	0	1	0	0
FBtr0086896	1405	299	388	1251	243	324
FBtr0083540	11	4	4	10	4	4
FBtr0330011	4.167	0.738	1.258	6.297	1.718	1.092
FBtr0344205	1.646	0.395	0.669	2.073	0.319	0.567
FBtr0330010	2.017	1.292	0.637	3.195	0.85	0.549
FBtr0330012	2.952	0.739	1.264	5.003	0.659	1.096
FBtr0344206	1.63	0.395	0.67	2.081	0.318	0.567
FBtr0330016	0.682	1.517	0	0.411	0.488	0.054
FBtr0344201	2.954	0.739	1.381	5.009	0.659	1.096
FBtr0344207	2.967	0.739	1.383	5.052	0.659	1.097
FBtr0344208	2.946	0.739	1.38	4.984	0.66	1.095
FBtr0344204	1.63	0.396	0.668	2.044	0.32	0.567
FBtr0344202	1.621	0.395	0.669	2.065	0.319	0.567
FBtr0344200	1.643	0.511	0.679	1.925	1.395	0.47
FBtr0330009	9.221	1.403	0	1.002	1	0.05
FBtr0344203	1.637	0.396	0.669	2.058	0.319	0.567
FBtr0330007	1.639	0.611	0.671	2.098	0.318	0.567
FBtr0346185	4.24	0.96	0.946	4.12	0.896	0.807
FBtr0303819	69.76	16.04	16.054	6.88	5.104	2.193
FBtr0100453	13.282	11.263	5.673	36.575	19.388	8.216
FBtr0100451	25.997	1.967	0.585	196.942	1.097	13.972
FBtr0082226	1565	695	792	1392	496	595
FBtr0088880	1480.522	420.921	448.671	1560.829	496.543	401.111
FBtr0305127	19.493	4.155	8.965	23.538	9.265	8.336
FBtr0339128	94.985	71.924	71.364	28.632	27.192	147.553
FBtr0081940	12	3	2	7	6	3
FBtr0332735	39.01	5.076	4.835	29.904	7.973	4.368
FBtr0112890	38.84	6.79	5.393	27.432	6.787	9.567
FBtr0330194	24.353	9.041	12.345	19.093	7.908	6.86
FBtr0075028	10.421	7.071	8.987	10.946	4.281	5.64
FBtr0075029	9.34	7.848	9.38	10.803	4.177	6.113
FBtr0299586	56.618	13.099	11.523	46.066	7.269	8.838
FBtr0330195	16.457	6.76	6.537	16.277	5.605	10.614
FBtr0088831	2228.872	834.366	933.383	1812.472	630.13	602.114
FBtr0085843	5199.212	2575.826	2653.899	6165.535	2492.026	1696.606
FBtr0339189	695.094	258.798	257.752	1369.882	322.432	378.127
FBtr0307547	330.759	326.564	345.478	443.91	302.98	353.201
FBtr0085844	1850.274	1503.666	1622.157	1964.391	1359.973	1673.129
FBtr0307548	1058.849	292.483	334.527	850.309	375.645	308.187
FBtr0339188	682.687	488.302	513.621	1573.304	576.087	570.581
FBtr0307550	6310.944	757.36	849.566	5035.04	843.857	719.168
FBtr0078609	1	0	0	0	0	0
FBtr0080826	1085	359.938	467.336	1169	388	427.996
FBtr0070146	1578	627.191	692	1655	577	554
FBtr0083560	10	9	4	11	6	7
FBtr0071928	102.162	32.074	50.399	90.092	32.298	39.565
FBtr0110797	0	0	0	0	0	0
FBtr0335163	0	0	0	0	0	0.49
FBtr0077805	0	0	0	0	0	0.51
FBtr0330642	1.699	0.463	0.44	0.689	0.451	0.473
FBtr0330641	13.188	0.61	0.433	8.911	0.443	0.612
FBtr0078118	365.088	106.61	179.868	377.915	90.954	126.175
FBtr0330638	0.802	0.884	27.344	52.741	19.929	23.884
FBtr0306542	30.877	0.426	0.891	19.331	0.627	0.863
FBtr0301887	0.052	0.096	0.073	0.052	0.066	0.11
FBtr0330639	60.172	27.198	0.275	0.195	0.282	0.302
FBtr0078117	547.015	205.579	177.444	564.117	145.446	202.448
FBtr0301886	0.12	0.178	0.253	5.237	0.156	0.178
FBtr0330640	13.141	0.015	4.98	31.08	5.646	0.014
FBtr0333272	66.206	21.525	54.738	44.326	22.24	55.188
FBtr0074941	841.794	329.475	374.262	1003.674	281.76	290.812
FBtr0344257	1990.469	205.358	165.083	1289.73	243.943	296.612
FBtr0074920	5978.419	3255.302	3913.636	8291.825	2940.022	2983.591
FBtr0302047	2520.609	539.34	784.282	2546.536	494.034	431.65
FBtr0343622	297.362	86.229	88.119	103.786	102.301	88.038
FBtr0080196	524.638	235.771	260.881	794.214	178.699	254.962
FBtr0301649	2	0	0	1	0	0
FBtr0082821	4	1	0	4	1	2
FBtr0073233	2448	913	1136	3047	895	1080
FBtr0073691	1071.883	415.278	460.584	640.161	250.3	317.414
FBtr0343185	6.117	0.722	6.416	11.839	0.7	6.586
FBtr0340199	42.197	7.457	4.264	20.167	9.271	6.412
FBtr0113768	0.871	0.613	0.436	0.515	0.207	0.348
FBtr0113769	3.137	0.606	0.437	0.513	0.211	0.351
FBtr0301133	64.661	27.724	31.729	67.821	35.622	43.732
FBtr0340198	2.643	0.542	0.299	1.771	0.183	0.321
FBtr0347557	2.037	0.542	0.438	2.822	0.215	1.518
FBtr0301132	0.745	0.552	0.436	0.54	1.353	0.345
FBtr0337087	39.08	8.56	9.389	26.579	4.103	4.788
FBtr0082684	6.92	4.44	4.611	6.421	2.897	3.212
FBtr0072084	342.687	144	155	423.503	116	149
FBtr0087606	1557.299	835	914	2200.406	831	948
FBtr0085271	336.295	130.805	149.157	353.283	114.216	144.567
FBtr0078705	45528.066	30793.508	34004.562	65354.18	25040.061	33726.711
FBtr0335214	103.77	36.492	43.438	169.806	14.939	42.289
FBtr0077773	46.145	33.948	24.718	55.624	12.385	14.034
FBtr0077775	19.168	21.295	19.226	40.53	21.788	12.98
FBtr0077772	53.578	52.025	49.827	45.567	16.111	13.863
FBtr0077771	393.11	100.732	108.229	177.44	63.717	57.122
FBtr0082372	1788.781	723.597	850.484	1256.968	487.474	662.579
FBtr0335221	3.219	3.403	0.516	6.032	0.526	3.421
FBtr0336957	0	0	0	0	0	0
FBtr0071878	0	0	0	1	0	0
FBtr0306081	1.157	0	1	2.188	0	0
FBtr0333716	44.12	14.891	18.984	18.076	13.631	10.589
FBtr0077364	1366.515	521.815	616.354	1449.976	525.586	535.411
FBtr0077743	0	0	0	0	0	0
FBtr0112383	0	0	0	0	0	0
FBtr0100485	2084.2	1777.816	2013.224	2259.984	835.74	904.456
FBtr0077828	1947.204	165.184	222.776	613.016	71.26	94.544
FBtr0071863	10.734	5.33	5.459	18.301	1.407	5.631
FBtr0301184	2	0	0	0	0	0
FBtr0343414	4.994	2.034	2.366	3.757	2.711	3.464
FBtr0070865	7.123	1.979	2.289	3.548	2.608	3.122
FBtr0343413	4.886	2.018	2.345	3.697	2.682	3.414
FBtr0302542	393.689	33.632	40.291	227.743	49.521	34.611
FBtr0113717	265.544	146.983	93.937	308.551	192.311	126.008
FBtr0091756	16.971	2.407	0.938	24.392	3.274	8.463
FBtr0082968	134.341	43.11	35.288	181.379	48.584	42.18
FBtr0082967	439.659	193.89	232.878	411.621	145.416	169.82
FBtr0082982	1.967	0.189	0.284	0.289	3.953	0.587
FBtr0334961	0.103	0.107	7.681	8.23	0.152	7.588
FBtr0334960	26.93	8.704	0.035	13.482	7.896	9.825
FBtr0075317	22.698	1.993	3.968	4.318	4.657	2.489
FBtr0344229	9.302	2.007	4.032	11.682	5.343	2.511
FBtr0087391	1999.884	688.855	783.725	2095.943	696.749	731.766
FBtr0339953	20.332	35.218	76.65	39.101	34.651	64.068
FBtr0087586	250.835	79.782	56.35	292.899	70.349	43.974
FBtr0074375	17	3	11	17	7	3
FBtr0308133	18.471	13.264	13.056	15.077	12.411	13.99
FBtr0308129	165.985	39.052	55.596	235.125	61.399	67.282
FBtr0310313	982.117	340.334	344.115	2222.691	391.898	313.321
FBtr0301544	211.652	106.754	147.628	205.249	90.515	97.733
FBtr0112826	133.745	61.374	60.523	74.444	44.758	107.897
FBtr0112827	116.241	84.826	68.719	50.393	70.735	71.425
FBtr0308130	264.316	70.717	120.717	343.902	39.775	113.4
FBtr0310312	390.928	92.266	128.086	539.09	80.132	134.83
FBtr0301543	145.869	95.694	104.18	237.414	61.435	57.17
FBtr0308128	13.383	10.389	10.252	15.102	9.859	10.828
FBtr0112825	119.791	43.814	46.416	97.512	49.758	42.03
FBtr0346799	37.8	22.503	18.331	33.42	21.646	17.952
FBtr0308134	56.224	30.246	29.354	43.414	26.151	34.327
FBtr0308132	1846.349	332.118	292.336	1293.502	228.782	240.194
FBtr0308131	659.202	86.818	59.807	115.059	103.677	65.72
FBtr0074100	151.797	94.538	205.397	175.468	48.918	59.375
FBtr0310311	325.57	149.203	176.191	468.483	270.243	143.265
FBtr0074101	85.076	45.173	35.708	144.838	49.231	22.08
FBtr0074099	93.251	45.793	32.075	66.931	31.154	44.634
FBtr0112824	469.86	136.986	85.359	389.65	101.117	104.152
FBtr0340115	230.752	72.416	45.328	351.466	67.279	51.627
FBtr0112803	66.481	29.429	34.509	59.889	20.14	24.747
FBtr0083334	65.029	37.743	31.308	53.095	18.005	25.11
FBtr0300037	9.106	12.791	12.547	10.015	6.868	6.17
FBtr0083332	393.392	120.603	152.522	357.445	110.396	85.476
FBtr0083333	182.554	59.026	46.222	73.992	24.415	34.237
FBtr0333726	107.382	29.054	33.675	57.964	13.536	14.912
FBtr0300036	10.27	18.354	18.343	10.601	9.64	7.348
FBtr0085031	0	0.336	0	0	0	0
FBtr0088212	904	264	313	650	235	247
FBtr0290042	111	46	53	83.116	27	49
FBtr0077652	746.077	180.441	231.206	640.401	292.277	199.713
FBtr0077651	707.242	460.14	663.556	835.374	224.334	488.723
FBtr0344735	452.282	210.857	185.494	311.365	169.442	105.659
FBtr0344734	59.367	16.269	18.483	25.094	17.946	19.905
FBtr0300439	347.843	125.319	157.149	464.227	98.473	119.99
FBtr0299594	3.926	1.984	2.962	13.436	3.445	6.205
FBtr0082517	4.074	2.016	3.04	9.564	3.555	3.795
FBtr0080445	1012	362	475	1146.323	354	398
FBtr0072541	14.459	1.557	8.27	23.963	4.183	0.919
FBtr0305595	27.541	8.443	0.73	11.037	4.817	6.081
FBtr0300862	0	0	0	0.221	0.279	0
FBtr0088211	0	0	0	0.222	0.279	0
FBtr0345584	4.623	3.252	0.019	3.395	1.493	2.008
FBtr0342974	69.471	17.028	9.429	38.992	16.395	16.628
FBtr0074418	701.513	364.961	436.567	377.94	145.595	170.477
FBtr0332899	93.698	11.34	11.621	84.26	19.069	14.629
FBtr0332898	59.125	7.819	4.587	22.613	3.879	6.158
FBtr0071487	109.937	33.113	48.286	186.838	33.854	39.876
FBtr0332900	22.638	8.698	7.345	31.244	12.627	11.659
FBtr0112974	24.171	7.03	6.56	4.951	2.571	2.678
FBtr0083663	429	181	193	430	138	171
FBtr0087745	4.739	0	0	0.568	0	0
FBtr0345532	0.261	0	0	1.432	0	0
FBtr0070356	650.624	175.286	307.926	460.439	149.286	203.696
FBtr0332582	30.193	55.54	2.506	5.176	2.394	3.52
FBtr0332581	74.183	18.174	21.567	37.385	3.32	4.784
FBtr0290001	2.97	0.96	0.976	3.181	1.257	1.156
FBtr0333368	30.661	2.181	1.553	22.494	5.08	1.12
FBtr0303000	0	0	0	0.025	0	0
FBtr0089418	578.5	184.763	181.267	739.737	228.783	288.017
FBtr0113219	10.847	9.666	16.2	44.52	16.024	16.872
FBtr0335218	80.126	13.406	17.829	117.422	41.355	13.035
FBtr0335219	17.778	6.116	5.427	15.693	4.5	5.917
FBtr0113218	11.987	12.948	24.781	23.969	22.177	6
FBtr0113220	330.437	131.614	151.999	475.99	216.552	255.139
FBtr0335220	117.824	9.251	24.765	392.406	11.391	74.038
FBtr0339902	0	0.489	0	0	0	0
FBtr0085440	0	0.511	0	0	0	0
FBtr0335381	0.016	0.038	0.032	0.015	0.035	0.029
FBtr0307097	3.984	0.962	0.968	9.985	0.965	2.971
FBtr0070962	3245.027	1285.427	1278.075	3341.616	1240.538	1091.659
FBtr0070961	982.972	306.406	398.929	1309.153	365.885	436.629
FBtr0339464	2197.525	909.973	1065.997	2118.456	731.577	633.712
FBtr0301881	85.34	10.277	6.411	103.099	10.116	10.547
FBtr0076403	793	419	434	789	362	384
FBtr0330134	2.069	2.77	3.883	2.48	2.718	3.029
FBtr0330136	0.306	1.053	1.132	0.422	0.642	0.743
FBtr0075357	0.298	1.04	1.128	0.397	0.637	0.745
FBtr0112790	51453.871	6173.452	7995.689	17807.467	13450.133	9577.423
FBtr0330130	8.988	5.264	6.016	10.018	5.138	5.634
FBtr0330132	38.874	11.61	19.945	65.696	14.687	17.551
FBtr0345369	224576.229	30404.402	30651.605	267407.818	54565.276	39962.988
FBtr0330135	2.062	2.759	3.897	2.441	2.721	3.047
FBtr0330131	36.798	11.484	19.359	62.112	14.376	17.011
FBtr0330133	8.915	5.262	5.981	10.036	5.114	5.584
FBtr0087577	2	2	1	4	3	1
FBtr0340221	0.755	0.249	0.249	0.5	0	0.217
FBtr0392908	0.744	0.251	0.251	0.5	0.5	0.78
FBtr0306906	0.748	0.251	0.251	0.5	0.5	0.784
FBtr0306905	0.753	0.249	0.249	0.5	0	0.218
FBtr0299774	1.176	0	0	6.605	0.511	0.511
FBtr0299776	0.824	0	0	1.396	0.489	0.49
FBtr0084001	1.948	0.862	1.322	1.981	1.437	0.701
FBtr0309206	3.884	7.878	1.764	2.319	1.999	4.51
FBtr0309207	17.479	1.061	2.32	22.403	2.781	1.741
FBtr0309208	1.913	0.52	1.594	1.492	0.782	1.048
FBtr0080227	12	8	5	13	3	12
FBtr0077009	7	1	1	4	0	2
FBtr0308831	27.596	2.949	6.888	13.545	3.076	5.527
FBtr0070459	567.404	229.051	245.112	572.455	149.924	161.473
FBtr0074019	376.787	134.836	170.007	318.797	112.539	100.208
FBtr0087462	670.004	244	329	768	237	281
FBtr0072195	159.295	31.401	50.463	149.93	93.46	32.645
FBtr0072196	1879.705	570.599	627.537	1898.07	485.54	520.355
FBtr0076232	2	1	1	4	1	0
FBtr0075264	979.054	328.189	419.635	450.236	246.489	215.487
FBtr0075267	567.242	366.923	395.079	619.731	589.192	601.863
FBtr0075269	377.236	114.091	413.052	646.756	252.932	233.423
FBtr0112860	228.971	86.128	97.071	343.851	74.321	69.202
FBtr0333214	76.314	29.943	18.666	34.778	31.701	23.426
FBtr0075268	3402.332	1754.722	1710.134	4031.915	1171.46	1297.669
FBtr0075266	111.704	35.607	51.611	153.2	53.242	59.345
FBtr0075263	120.156	34.288	56.836	47.691	35.031	40.86
FBtr0084880	3	1	2	2	1	1
FBtr0070462	3	1	0	0	0	1
FBtr0079240	0	0	0	0	0	0
FBtr0087476	0.44	2.127	0	1.022	0.5	0
FBtr0309056	1.56	1.873	0	0.978	0.5	0
FBtr0289976	45.426	10.595	24.666	34.91	14.238	14.332
FBtr0074928	162.272	36.221	26.411	120.578	30.123	34.203
FBtr0306928	0	0	0	0	0	0
FBtr0075124	17.591	16.372	7.359	25.859	7.357	6.552
FBtr0075123	102.486	23.628	37.641	128.141	33.32	39.23
FBtr0084221	50.598	12.362	29.256	87.188	24.492	31.289
FBtr0084220	11.924	2.583	2.234	1.674	5.701	9.398
FBtr0084219	17.488	10.028	5.511	31.163	0.807	2.313
FBtr0072740	140.569	95.525	130.791	384.82	198.336	151.655
FBtr0072738	3421.641	1427.15	1788.607	3883.734	1858.038	2027.12
FBtr0345365	140.752	55.837	55.718	64.897	84.449	113.474
FBtr0333396	712.368	394.78	441.142	1026.524	568.231	450.28
FBtr0072741	296.26	313.284	183.49	2016.363	114.742	346.377
FBtr0072739	69.099	15.393	84.238	128.74	48.185	44.092
FBtr0079255	1	2	3	7	4	3
FBtr0335140	4.046	1.908	5.014	11.612	9.257	6.885
FBtr0080887	166.723	41.367	49.93	87.553	18.264	39.707
FBtr0305565	776.117	203.21	193.142	835.04	164.717	147.735
FBtr0073276	0.5	0	0.5	1.262	0	0.5
FBtr0073277	0.5	0	0.5	1.248	0	0.5
FBtr0073275	0.5	1	0.5	1.223	0.5	0.5
FBtr0332980	0.5	0	0.5	1.267	0.5	0.5
FBtr0344427	1	0	0	0	0	0
FBtr0072114	1210.645	573.96	585.098	1419.975	421.935	512.34
FBtr0113112	9.566	9.04	8.902	12.651	10.065	7.089
FBtr0081350	6	8	6	14	3	5
FBtr0085024	1	0	0	1	2	0
FBtr0089694	88.303	20.284	19.429	41.994	12.111	16
FBtr0086315	0.71	0	0	0.5	0	0
FBtr0342673	0.718	0	0	0.5	0	0
FBtr0086807	1.095	0	0	5	3	1
FBtr0071933	14621.568	7129.473	8389.353	11947.128	4640.642	5987.869
FBtr0345504	163.306	96.47	122.647	27.587	72.334	66.034
FBtr0084864	4	0	3	3	0	5
FBtr0071766	8	2	0	8	1	2
FBtr0301679	14.583	10.241	11.768	4.88	0.848	1.717
FBtr0301677	16.812	6.898	10.476	4.773	0.821	2.109
FBtr0071101	43.667	13.25	13.598	15.384	7.343	7.482
FBtr0071102	73.756	13.833	21.249	18.548	5.999	11.724
FBtr0305064	0.782	1.007	0	0.503	1.018	0.502
FBtr0077949	3.222	0.993	1	0.503	1.003	0.502
FBtr0332911	362.062	178.864	182.369	75.594	30.5	52.945
FBtr0088940	974.334	451.332	450.418	599.505	325.441	342.243
FBtr0332912	265.08	117.74	54.938	118.943	80.959	64.082
FBtr0300780	23.325	10.545	5.817	64.739	17.346	15.202
FBtr0088939	160.675	241.951	469.587	221.895	322.131	302.863
FBtr0300779	3288.182	959.948	1031.255	3127.343	817.624	765.665
FBtr0332420	150.068	69.757	84.313	144.735	45.445	58.992
FBtr0088115	10.704	2.256	1.852	2.723	1.655	2.311
FBtr0303581	0	0	0	0	0	0
FBtr0290243	7	3	7	27	17	17
FBtr0076683	20	4	8	22	9	5
FBtr0071624	7.243	4.832	1.529	9.783	2.593	4.258
FBtr0110814	5.757	4.168	1.471	7.217	2.407	3.742
FBtr0339652	78.869	11.178	11.826	94.424	28.955	9.736
FBtr0289988	7.037	5.29	4.469	6.254	4.139	5.248
FBtr0087798	446.887	273.451	313.011	902.172	337.166	229.913
FBtr0345196	646.382	226.1	198.222	1023.567	209.148	203.788
FBtr0345375	943.191	130.581	251.319	585.402	226.097	205.299
FBtr0079856	0	0	0	0	0	0
FBtr0346456	2.014	0.006	0	1.014	1.011	2
FBtr0082998	252.431	105.728	105	205.901	59	73.704
FBtr0084139	914	349	372	1221.991	433	462
FBtr0339838	504.879	64.594	83.276	497.788	86.137	72.135
FBtr0304001	900.187	240.969	294.197	1137.266	234.352	198.526
FBtr0073790	1.954	60.28	49.527	83.626	88.679	88.44
FBtr0336919	20.959	7.705	6.822	19.007	4.353	7.946
FBtr0070077	0.083	8.685	5.182	6.843	0.091	0.096
FBtr0300328	0.085	0.145	0.111	0.093	0.056	0.095
FBtr0070926	28.536	5.927	6.919	17.658	7.316	0.407
FBtr0070477	88.183	52.605	70.451	80.538	23.471	41.435
FBtr0332311	187.817	73.395	94.549	217.036	120.529	94.331
FBtr0083538	0	1	2	1	2	2
FBtr0273343	2.963	0.626	1.275	1.985	0.334	0.997
FBtr0332463	3.022	1.187	1.363	2.009	0.333	1.001
FBtr0088120	3.016	1.187	1.362	2.006	0.333	1.001
FBtr0335467	1	0	0	0	0	0
FBtr0336486	588	191	241	736	183	248
FBtr0332904	62.375	15.947	15.246	80.388	12.029	16.186
FBtr0300344	43.088	11.324	12.52	25.502	6.448	7.711
FBtr0332906	122.463	9.791	12.752	55.402	21.282	11.877
FBtr0300343	37.44	14.063	16.792	47.585	12.898	13.634
FBtr0332907	22.282	7.224	7.16	14.807	6.717	6.588
FBtr0344869	25.071	10.17	10.058	30.598	9.18	6.951
FBtr0300342	82.17	12.534	17.836	42.737	9.598	14.876
FBtr0332905	42.945	12.845	11.76	35.33	6.877	8.699
FBtr0332908	25.405	9.182	13.033	20.387	7.404	6.486
FBtr0082435	10	6	2	11	7	7
FBtr0077077	5	4	0	4.004	4	2
FBtr0339799	0	0	0	0	0	0
FBtr0112361	0	0	0	0	0	0
FBtr0074560	35	8	10	16	4	4
FBtr0335407	205.56	46.286	87.256	282.434	15.598	60.241
FBtr0085411	105.44	101.714	68.744	42.566	87.402	66.759
FBtr0081374	6601.735	2492	2953	7639	2384	2796
FBtr0077494	0	0	0	0	0	0
FBtr0088587	3448.513	2115.476	2296.408	2818.374	1337.647	2129.671
FBtr0088588	1903.301	158.524	428.592	2979.26	909.353	178.171
FBtr0086506	376.207	80.866	55.919	43.122	23.646	19.377
FBtr0086509	30134.584	13229.232	15372.964	32514.179	11697.441	11284.844
FBtr0340469	2268.836	746.449	360.128	1475.658	335.747	560.135
FBtr0301279	47.911	14.448	10.427	43.152	10.732	12.035
FBtr0340468	480.638	52.806	39.159	254.832	40.148	64.923
FBtr0086508	285.385	67.199	124.402	444.056	55.286	49.685
FBtr0082731	1.474	0.545	3.425	0	0	0
FBtr0337088	0.526	0.455	0.575	0	0	0
FBtr0301573	9.058	0.992	2.895	8.998	4.997	1.087
FBtr0335426	72.232	61.471	106.865	72.709	78.18	103.299
FBtr0335427	483.4	187.514	255.362	292.071	153.535	235
FBtr0083220	6984.928	3365.175	3479.404	9702.228	3715.471	3491.092
FBtr0083221	657.713	229.753	319.824	920.226	330.59	380.618
FBtr0300324	192.868	64.183	75.662	273.347	72.249	70.127
FBtr0087417	58.132	15.817	26.338	52.653	14.751	16.873
FBtr0083346	0	0	0	0	0	0
FBtr0078623	0	0	0	0.507	0	0
FBtr0344315	0	0	1	0.493	0	0
FBtr0301869	0.343	0	1.403	0	0.037	0
FBtr0100868	24639.045	2253	1948	6619	1645	1481
FBtr0305291	0	0	0	0.149	0	0
FBtr0305290	0	0	0	0.851	0	0
FBtr0303897	0	0.667	0.333	1.333	0.333	0.667
FBtr0303896	0	0.666	0.333	1.331	0.333	0.666
FBtr0079807	0	0.667	0.333	1.336	0.333	0.667
FBtr0086885	549	198	211	535	161	205
FBtr0344545	0.534	0.159	0.091	0.132	0.042	0.159
FBtr0077584	1	2	1	0	1	0
FBtr0080408	53.954	23.406	24.676	35.098	13.921	19.162
FBtr0340545	33.046	18.594	19.324	24.902	12.079	15.838
FBtr0100588	405.743	149.695	182.71	289.32	102.696	136.694
FBtr0310091	74	15	9	32	6	6
FBtr0074054	403.354	175.782	184.533	290.705	178.233	219.984
FBtr0344214	163.646	29.218	45.467	228.295	28.767	13.016
FBtr0074050	3	4	3	3	3	3
FBtr0081146	719.796	195	268.764	828	156	192
FBtr0075871	1	0	0	0	0	0
FBtr0304867	3.932	1.955	2.11	5.397	1	0.992
FBtr0304865	4.068	2.045	0.89	5.603	0	1.008
FBtr0071133	72	34	40	48	27	21
FBtr0300914	13	5	4	6	3	1
FBtr0073570	1807.395	589	664	1779	450	614
FBtr0083772	2	1	0	5	1	1
FBtr0445828	9	3	6	10	5	5
FBtr0075665	1	1	0	1	0	2
FBtr0306848	0	0	0	0	0	0
FBtr0079649	109.874	14.08	25.598	90.499	43.693	8.178
FBtr0345734	89.959	72.219	138.091	12.031	100.466	28.681
FBtr0079648	167.019	61.719	42.034	762.892	89.891	243.993
FBtr0339790	32.148	19.25	6.85	51.577	19.853	28.148
FBtr0087546	929	337	369	747	203	226
FBtr0076573	0	0	0	1	0	0
FBtr0071246	544.422	103.352	129.544	148.561	35.194	38.192
FBtr0300383	1023.211	517.725	590.354	835.709	297.793	317.115
FBtr0345986	153.324	62.247	45.282	153.986	41.26	34.681
FBtr0073923	375	180	200	404.923	145	163
FBtr0077641	1827	685	814	1529	511	602
FBtr0083084	477.157	211	299	599.189	163	211
FBtr0083093	782.791	149.262	241.823	643.826	174.545	180.687
FBtr0347564	11.146	65.738	39.177	11.106	11.455	39.245
FBtr0082044	294	84	88	242	64	71
FBtr0077349	542.079	335.694	409.069	360.855	208.495	203.173
FBtr0309239	1577.176	621.396	712.435	1277.912	338.094	209.91
FBtr0309238	699.917	551.784	578.517	1540.198	588.755	575.817
FBtr0077348	102.324	49.258	67.242	73.323	79.543	41.901
FBtr0392899	12.208	9.238	10.398	5.562	2.485	25.652
FBtr0339507	818.806	187.775	171.23	651.519	153.586	171.597
FBtr0339506	2485.449	378.967	398.015	2509.365	474.575	503.207
FBtr0077347	83.732	95.821	78.223	39.557	114.163	65.746
FBtr0077346	36.119	57.932	83.871	77.848	61.305	110.993
FBtr0308494	0	0	0	0	0	0
FBtr0308493	0	0	0	0	0	0
FBtr0083700	10648.652	3239.741	3540.105	9494.802	3199.449	2846.665
FBtr0083703	4453.695	2635.376	3104.708	6163.847	1986.708	2273.26
FBtr0083702	918.013	98.069	146.045	274.595	81.32	90.498
FBtr0334523	2781.901	1021.899	1312.504	4586.423	818.191	901.235
FBtr0113246	617.826	43.636	108.982	69.079	19.13	34.035
FBtr0334524	2112.057	239.594	71.017	176.063	49.829	155.291
FBtr0083701	6833.956	3165.676	4205.928	9526.278	2958.366	2872.708
FBtr0112372	164.92	39.323	28.999	158.653	36.993	50.125
FBtr0078714	59.438	39.723	34.868	221.337	34.415	83.216
FBtr0078713	1394.562	546.277	632.132	1381.663	481.585	518.784
FBtr0087906	4	3	2	6	0	1
FBtr0112653	3921.653	1837.327	1830.62	4537.76	1759.301	1593.932
FBtr0333160	111.917	60.423	56.399	90.194	83.231	67.426
FBtr0072989	20.803	5.74	12.848	20.965	5.664	7.674
FBtr0072986	41.295	11.491	11.49	41.947	10.576	19.278
FBtr0072988	22.372	8.638	19.836	16.887	7.787	4.654
FBtr0072987	42.53	31.131	13.826	32.2	8.973	19.393
FBtr0346031	157.351	18.828	30.047	71.69	15.546	21.14
FBtr0080671	0	0	0	0	0	0
FBtr0070425	1456.11	599.686	725.852	1763.946	483	678.725
FBtr0080342	429	143	210	202	88	119
FBtr0076359	99.317	29.654	52.547	73.164	9.378	25.614
FBtr0084782	409	174	167	559	157	174
FBtr0303280	9.131	1.006	1.518	26.792	1.007	2.621
FBtr0343817	12.052	0.995	1.482	31.335	0.995	3.898
FBtr0073066	3610.943	1045.738	1397.597	3190.37	779.103	966.863
FBtr0073067	3983.726	1695.622	2090.544	3933.01	1306.294	1545.803
FBtr0073068	399.005	236.64	243.86	260.62	112.603	151.334
FBtr0082194	27.014	4	14	27	5	5
FBtr0340581	1.49	0	0.997	0.5	0.5	0.5
FBtr0081054	1.51	0	1.003	0.5	0.5	0.5
FBtr0300678	0	0	0	0	0	0
FBtr0300677	0	0	0	0	0	0
FBtr0076994	0	0	0	1.989	0	0
FBtr0075446	630	299	307	685	186	232
FBtr0300748	600.999	96.672	231.832	447.163	175.765	180.204
FBtr0300744	143.577	62.116	58.646	99.642	58.293	38.483
FBtr0300746	804.709	357.313	380.285	1070.888	196.196	255.792
FBtr0300745	303.539	163.697	91.578	129.66	89.486	240.694
FBtr0300747	669.58	233.624	119.192	429.713	117.877	91.413
FBtr0300743	479.451	569.573	863.467	1409.551	936.384	740.413
FBtr0083876	1	0	2	1	0	0
FBtr0077159	67.565	64.174	71.75	35.64	35.717	62.703
FBtr0077161	133.305	191.459	284.388	56.986	107.829	178.078
